county,elasticity,pop,year,hpi_all,elas_bin
45015,1.1964433193206787,45009,1998,71900,FALSE
45015,1.1964433193206787,45009,1999,73400,FALSE
45015,1.1964433193206787,45009,2000,78700,FALSE
45015,1.1964433193206787,45009,2001,80600,FALSE
45015,1.1964433193206787,45009,2002,84300,FALSE
45015,1.1964433193206787,45009,2003,89400,FALSE
45015,1.1964433193206787,45009,2004,91200,FALSE
45015,1.1964433193206787,45009,2005,94600,FALSE
45015,1.1964433193206787,45009,2006,97300,FALSE
45039,2.640273094177246,10032,1998,139200,TRUE
45039,2.640273094177246,10032,1999,146300,TRUE
45039,2.640273094177246,10032,2000,154800,TRUE
45039,2.640273094177246,10032,2001,158800,TRUE
45039,2.640273094177246,10032,2002,160800,TRUE
45039,2.640273094177246,10032,2003,168100,TRUE
45039,2.640273094177246,10032,2004,173400,TRUE
45039,2.640273094177246,10032,2005,180000,TRUE
45039,2.640273094177246,10032,2006,188300,TRUE
47043,2.2373788356781006,18079,1998,75300,FALSE
47043,2.2373788356781006,18079,1999,75500,FALSE
47043,2.2373788356781006,18079,2000,78000,FALSE
47043,2.2373788356781006,18079,2001,84200,FALSE
47043,2.2373788356781006,18079,2002,83400,FALSE
47043,2.2373788356781006,18079,2003,88100,FALSE
47043,2.2373788356781006,18079,2004,86800,FALSE
47043,2.2373788356781006,18079,2005,102100,FALSE
47043,2.2373788356781006,18079,2006,91100,FALSE
48009,3.8691675662994385,3023,1998,266300,TRUE
48009,3.8691675662994385,3023,1999,285100,TRUE
48009,3.8691675662994385,3023,2000,323800,TRUE
48009,3.8691675662994385,3023,2001,346900,TRUE
48009,3.8691675662994385,3023,2002,345600,TRUE
48009,3.8691675662994385,3023,2003,378500,TRUE
48009,3.8691675662994385,3023,2004,373800,TRUE
48009,3.8691675662994385,3023,2005,387500,TRUE
48009,3.8691675662994385,3023,2006,383800,TRUE
48015,2.3022217750549316,10910,1998,88200,FALSE
48015,2.3022217750549316,10910,1999,97700,FALSE
48015,2.3022217750549316,10910,2000,106400,FALSE
48015,2.3022217750549316,10910,2001,112700,FALSE
48015,2.3022217750549316,10910,2002,114200,FALSE
48015,2.3022217750549316,10910,2003,119200,FALSE
48015,2.3022217750549316,10910,2004,122800,FALSE
48015,2.3022217750549316,10910,2005,125400,FALSE
48015,2.3022217750549316,10910,2006,118200,FALSE
48021,3.002908945083618,22714,1998,78500,TRUE
48021,3.002908945083618,22714,1999,89000,TRUE
48021,3.002908945083618,22714,2000,99600,TRUE
48021,3.002908945083618,22714,2001,108600,TRUE
48021,3.002908945083618,22714,2002,105800,TRUE
48021,3.002908945083618,22714,2003,113300,TRUE
48021,3.002908945083618,22714,2004,116700,TRUE
48021,3.002908945083618,22714,2005,122200,TRUE
48021,3.002908945083618,22714,2006,118400,TRUE
48027,4.589779376983643,94876,1998,134800,TRUE
48027,4.589779376983643,94876,1999,140200,TRUE
48027,4.589779376983643,94876,2000,142300,TRUE
48027,4.589779376983643,94876,2001,142400,TRUE
48027,4.589779376983643,94876,2002,144700,TRUE
48027,4.589779376983643,94876,2003,162100,TRUE
48027,4.589779376983643,94876,2004,161700,TRUE
48027,4.589779376983643,94876,2005,175700,TRUE
48027,4.589779376983643,94876,2006,169400,TRUE
48039,2.3022217750549316,93466,1998,102400,FALSE
48039,2.3022217750549316,93466,1999,117000,FALSE
48039,2.3022217750549316,93466,2000,123100,FALSE
48039,2.3022217750549316,93466,2001,122800,FALSE
48039,2.3022217750549316,93466,2002,126600,FALSE
48039,2.3022217750549316,93466,2003,133000,FALSE
48039,2.3022217750549316,93466,2004,133600,FALSE
48039,2.3022217750549316,93466,2005,139000,FALSE
48039,2.3022217750549316,93466,2006,134200,FALSE
48059,3.09485125541687,5646,1998,116200,TRUE
48059,3.09485125541687,5646,1999,124500,TRUE
48059,3.09485125541687,5646,2000,133900,TRUE
48059,3.09485125541687,5646,2001,139200,TRUE
48059,3.09485125541687,5646,2002,145700,TRUE
48059,3.09485125541687,5646,2003,148700,TRUE
48059,3.09485125541687,5646,2004,156600,TRUE
48059,3.09485125541687,5646,2005,153500,TRUE
48059,3.09485125541687,5646,2006,156100,TRUE
48065,3.4720654487609863,2709,1998,195100,TRUE
48065,3.4720654487609863,2709,1999,202200,TRUE
48065,3.4720654487609863,2709,2000,227800,TRUE
48065,3.4720654487609863,2709,2001,223200,TRUE
48065,3.4720654487609863,2709,2002,233800,TRUE
48065,3.4720654487609863,2709,2003,238400,TRUE
48065,3.4720654487609863,2709,2004,250800,TRUE
48065,3.4720654487609863,2709,2005,255500,TRUE
48065,3.4720654487609863,2709,2006,248200,TRUE
48071,2.3022217750549316,5777,1998,101200,FALSE
48071,2.3022217750549316,5777,1999,110200,FALSE
48071,2.3022217750549316,5777,2000,118600,FALSE
48071,2.3022217750549316,5777,2001,127000,FALSE
48071,2.3022217750549316,5777,2002,129600,FALSE
48071,2.3022217750549316,5777,2003,133600,FALSE
48071,2.3022217750549316,5777,2004,138800,FALSE
48071,2.3022217750549316,5777,2005,140900,FALSE
48071,2.3022217750549316,5777,2006,139000,FALSE
48085,2.1753199100494385,202400,1998,199200,FALSE
48085,2.1753199100494385,202400,1999,211700,FALSE
48085,2.1753199100494385,202400,2000,229000,FALSE
48085,2.1753199100494385,202400,2001,240000,FALSE
48085,2.1753199100494385,202400,2002,250000,FALSE
48085,2.1753199100494385,202400,2003,257000,FALSE
48085,2.1753199100494385,202400,2004,264000,FALSE
48085,2.1753199100494385,202400,2005,272200,FALSE
48085,2.1753199100494385,202400,2006,261600,FALSE
48091,2.9820375442504883,36031,1998,84700,TRUE
48091,2.9820375442504883,36031,1999,93700,TRUE
48091,2.9820375442504883,36031,2000,100600,TRUE
48091,2.9820375442504883,36031,2001,103300,TRUE
48091,2.9820375442504883,36031,2002,112100,TRUE
48091,2.9820375442504883,36031,2003,115000,TRUE
48091,2.9820375442504883,36031,2004,117900,TRUE
48091,2.9820375442504883,36031,2005,118200,TRUE
48091,2.9820375442504883,36031,2006,113600,TRUE
48141,2.3477885723114014,224447,1998,57200,TRUE
48141,2.3477885723114014,224447,1999,70200,TRUE
48141,2.3477885723114014,224447,2000,71000,TRUE
48141,2.3477885723114014,224447,2001,78000,TRUE
48141,2.3477885723114014,224447,2002,82800,TRUE
48141,2.3477885723114014,224447,2003,87400,TRUE
48141,2.3477885723114014,224447,2004,89000,TRUE
48141,2.3477885723114014,224447,2005,93600,TRUE
48141,2.3477885723114014,224447,2006,91500,TRUE
48157,2.3022217750549316,109353,1998,76300,FALSE
48157,2.3022217750549316,109353,1999,85800,FALSE
48157,2.3022217750549316,109353,2000,89700,FALSE
48157,2.3022217750549316,109353,2001,98800,FALSE
48157,2.3022217750549316,109353,2002,101000,FALSE
48157,2.3022217750549316,109353,2003,114400,FALSE
48157,2.3022217750549316,109353,2004,132300,FALSE
48157,2.3022217750549316,109353,2005,124900,FALSE
48157,2.3022217750549316,109353,2006,113900,FALSE
48167,2.3022217750549316,117173,1998,225000,FALSE
48167,2.3022217750549316,117173,1999,238500,FALSE
48167,2.3022217750549316,117173,2000,253900,FALSE
48167,2.3022217750549316,117173,2001,270100,FALSE
48167,2.3022217750549316,117173,2002,275500,FALSE
48167,2.3022217750549316,117173,2003,280600,FALSE
48167,2.3022217750549316,117173,2004,294300,FALSE
48167,2.3022217750549316,117173,2005,300300,FALSE
48167,2.3022217750549316,117173,2006,282400,FALSE
48183,4.746809959411621,55056,1998,130900,TRUE
48183,4.746809959411621,55056,1999,140000,TRUE
48183,4.746809959411621,55056,2000,146800,TRUE
48183,4.746809959411621,55056,2001,155200,TRUE
48183,4.746809959411621,55056,2002,162400,TRUE
48183,4.746809959411621,55056,2003,167900,TRUE
48183,4.746809959411621,55056,2004,167500,TRUE
48183,4.746809959411621,55056,2005,169700,TRUE
48183,4.746809959411621,55056,2006,164600,TRUE
48187,2.9820375442504883,28911,1998,171400,TRUE
48187,2.9820375442504883,28911,1999,185000,TRUE
48187,2.9820375442504883,28911,2000,196600,TRUE
48187,2.9820375442504883,28911,2001,210800,TRUE
48187,2.9820375442504883,28911,2002,218200,TRUE
48187,2.9820375442504883,28911,2003,227700,TRUE
48187,2.9820375442504883,28911,2004,228700,TRUE
48187,2.9820375442504883,28911,2005,237200,TRUE
48187,2.9820375442504883,28911,2006,228100,TRUE
48201,2.3022217750549316,1305301,1998,80000,FALSE
48201,2.3022217750549316,1305301,1999,84900,FALSE
48201,2.3022217750549316,1305301,2000,95700,FALSE
48201,2.3022217750549316,1305301,2001,93700,FALSE
48201,2.3022217750549316,1305301,2002,97800,FALSE
48201,2.3022217750549316,1305301,2003,101500,FALSE
48201,2.3022217750549316,1305301,2004,104300,FALSE
48201,2.3022217750549316,1305301,2005,106500,FALSE
48201,2.3022217750549316,1305301,2006,98900,FALSE
48209,3.002908945083618,39217,1998,63200,TRUE
48209,3.002908945083618,39217,1999,55200,TRUE
48209,3.002908945083618,39217,2000,59400,TRUE
48209,3.002908945083618,39217,2001,57000,TRUE
48209,3.002908945083618,39217,2002,61200,TRUE
48209,3.002908945083618,39217,2003,64100,TRUE
48209,3.002908945083618,39217,2004,67700,TRUE
48209,3.002908945083618,39217,2005,72100,TRUE
48209,3.002908945083618,39217,2006,68800,TRUE
48367,2.7976818084716797,30918,1998,229900,TRUE
48367,2.7976818084716797,30918,1999,244700,TRUE
48367,2.7976818084716797,30918,2000,259200,TRUE
48367,2.7976818084716797,30918,2001,263600,TRUE
48367,2.7976818084716797,30918,2002,281000,TRUE
48367,2.7976818084716797,30918,2003,286900,TRUE
48367,2.7976818084716797,30918,2004,295500,TRUE
48367,2.7976818084716797,30918,2005,301800,TRUE
48367,2.7976818084716797,30918,2006,289200,TRUE
48375,3.4720654487609863,43780,1998,186600,TRUE
48375,3.4720654487609863,43780,1999,197500,TRUE
48375,3.4720654487609863,43780,2000,216600,TRUE
48375,3.4720654487609863,43780,2001,230700,TRUE
48375,3.4720654487609863,43780,2002,231200,TRUE
48375,3.4720654487609863,43780,2003,244300,TRUE
48375,3.4720654487609863,43780,2004,250600,TRUE
48375,3.4720654487609863,43780,2005,256500,TRUE
48375,3.4720654487609863,43780,2006,246300,TRUE
48381,3.4720654487609863,43764,1998,199000,TRUE
48381,3.4720654487609863,43764,1999,213600,TRUE
48381,3.4720654487609863,43764,2000,230600,TRUE
48381,3.4720654487609863,43764,2001,242400,TRUE
48381,3.4720654487609863,43764,2002,249200,TRUE
48381,3.4720654487609863,43764,2003,258600,TRUE
48381,3.4720654487609863,43764,2004,261300,TRUE
48381,3.4720654487609863,43764,2005,271800,TRUE
48381,3.4720654487609863,43764,2006,267200,TRUE
48423,2.704054594039917,72622,1998,NA,TRUE
48423,2.704054594039917,72622,1999,123900,TRUE
48423,2.704054594039917,72622,2000,128500,TRUE
48423,2.704054594039917,72622,2001,140200,TRUE
48423,2.704054594039917,72622,2002,139500,TRUE
48423,2.704054594039917,72622,2003,142500,TRUE
48423,2.704054594039917,72622,2004,147700,TRUE
48423,2.704054594039917,72622,2005,153500,TRUE
48423,2.704054594039917,72622,2006,152000,TRUE
48439,2.7976818084716797,556000,1998,NA,TRUE
48439,2.7976818084716797,556000,1999,NA,TRUE
48439,2.7976818084716797,556000,2000,152300,TRUE
48439,2.7976818084716797,556000,2001,159100,TRUE
48439,2.7976818084716797,556000,2002,162100,TRUE
48439,2.7976818084716797,556000,2003,166300,TRUE
48439,2.7976818084716797,556000,2004,171900,TRUE
48439,2.7976818084716797,556000,2005,176500,TRUE
48439,2.7976818084716797,556000,2006,172900,TRUE
48473,2.3022217750549316,7647,1998,NA,FALSE
48473,2.3022217750549316,7647,1999,122800,FALSE
48473,2.3022217750549316,7647,2000,125200,FALSE
48473,2.3022217750549316,7647,2001,134000,FALSE
48473,2.3022217750549316,7647,2002,138100,FALSE
48473,2.3022217750549316,7647,2003,144500,FALSE
48473,2.3022217750549316,7647,2004,147100,FALSE
48473,2.3022217750549316,7647,2005,153400,FALSE
48473,2.3022217750549316,7647,2006,149400,FALSE
49045,0.7453108429908752,13812,1998,NA,FALSE
49045,0.7453108429908752,13812,1999,NA,FALSE
49045,0.7453108429908752,13812,2000,NA,FALSE
49045,0.7453108429908752,13812,2001,NA,FALSE
49045,0.7453108429908752,13812,2002,NA,FALSE
49045,0.7453108429908752,13812,2003,NA,FALSE
49045,0.7453108429908752,13812,2004,91300,FALSE
49045,0.7453108429908752,13812,2005,92300,FALSE
49045,0.7453108429908752,13812,2006,93900,FALSE
51109,2.599609136581421,11247,1998,NA,TRUE
51109,2.599609136581421,11247,1999,NA,TRUE
51109,2.599609136581421,11247,2000,NA,TRUE
51109,2.599609136581421,11247,2001,NA,TRUE
51109,2.599609136581421,11247,2002,NA,TRUE
51109,2.599609136581421,11247,2003,NA,TRUE
51109,2.599609136581421,11247,2004,NA,TRUE
51109,2.599609136581421,11247,2005,NA,TRUE
51109,2.599609136581421,11247,2006,NA,TRUE
51510,1.6058274507522583,61882,1998,78200,FALSE
51510,1.6058274507522583,61882,1999,85500,FALSE
51510,1.6058274507522583,61882,2000,83500,FALSE
51510,1.6058274507522583,61882,2001,87400,FALSE
51510,1.6058274507522583,61882,2002,89200,FALSE
51510,1.6058274507522583,61882,2003,96900,FALSE
51510,1.6058274507522583,61882,2004,99600,FALSE
51510,1.6058274507522583,61882,2005,103500,FALSE
51510,1.6058274507522583,61882,2006,106100,FALSE
53005,2.289719820022583,55774,1998,165600,FALSE
53005,2.289719820022583,55774,1999,172600,FALSE
53005,2.289719820022583,55774,2000,179300,FALSE
53005,2.289719820022583,55774,2001,194000,FALSE
53005,2.289719820022583,55774,2002,204400,FALSE
53005,2.289719820022583,55774,2003,221500,FALSE
53005,2.289719820022583,55774,2004,237700,FALSE
53005,2.289719820022583,55774,2005,261900,FALSE
53005,2.289719820022583,55774,2006,273300,FALSE
53011,1.0669581890106201,134171,1998,103400,FALSE
53011,1.0669581890106201,134171,1999,109500,FALSE
53011,1.0669581890106201,134171,2000,114600,FALSE
53011,1.0669581890106201,134171,2001,123600,FALSE
53011,1.0669581890106201,134171,2002,124600,FALSE
53011,1.0669581890106201,134171,2003,128800,FALSE
53011,1.0669581890106201,134171,2004,148900,FALSE
53011,1.0669581890106201,134171,2005,147200,FALSE
53011,1.0669581890106201,134171,2006,152900,FALSE
53033,0.88186115026474,743463,1998,NA,FALSE
53033,0.88186115026474,743463,1999,NA,FALSE
53033,0.88186115026474,743463,2000,NA,FALSE
53033,0.88186115026474,743463,2001,NA,FALSE
53033,0.88186115026474,743463,2002,NA,FALSE
53033,0.88186115026474,743463,2003,282300,FALSE
53033,0.88186115026474,743463,2004,241300,FALSE
53033,0.88186115026474,743463,2005,242300,FALSE
53033,0.88186115026474,743463,2006,249200,FALSE
53035,1.4866294860839844,92688,1998,119500,FALSE
53035,1.4866294860839844,92688,1999,129300,FALSE
53035,1.4866294860839844,92688,2000,124200,FALSE
53035,1.4866294860839844,92688,2001,132100,FALSE
53035,1.4866294860839844,92688,2002,143200,FALSE
53035,1.4866294860839844,92688,2003,151700,FALSE
53035,1.4866294860839844,92688,2004,158300,FALSE
53035,1.4866294860839844,92688,2005,173700,FALSE
53035,1.4866294860839844,92688,2006,184400,FALSE
53059,1.0669581890106201,3120,1998,131200,FALSE
53059,1.0669581890106201,3120,1999,137100,FALSE
53059,1.0669581890106201,3120,2000,132400,FALSE
53059,1.0669581890106201,3120,2001,149600,FALSE
53059,1.0669581890106201,3120,2002,152800,FALSE
53059,1.0669581890106201,3120,2003,169200,FALSE
53059,1.0669581890106201,3120,2004,173800,FALSE
53059,1.0669581890106201,3120,2005,199000,FALSE
53059,1.0669581890106201,3120,2006,200900,FALSE
53061,0.88186115026474,241761,1998,91500,FALSE
53061,0.88186115026474,241761,1999,96500,FALSE
53061,0.88186115026474,241761,2000,99000,FALSE
53061,0.88186115026474,241761,2001,104800,FALSE
53061,0.88186115026474,241761,2002,109300,FALSE
53061,0.88186115026474,241761,2003,110400,FALSE
53061,0.88186115026474,241761,2004,106600,FALSE
53061,0.88186115026474,241761,2005,116600,FALSE
53061,0.88186115026474,241761,2006,110000,FALSE
53063,1.644107699394226,177152,1998,104300,FALSE
53063,1.644107699394226,177152,1999,100900,FALSE
53063,1.644107699394226,177152,2000,108600,FALSE
53063,1.644107699394226,177152,2001,121400,FALSE
53063,1.644107699394226,177152,2002,119500,FALSE
53063,1.644107699394226,177152,2003,119600,FALSE
53063,1.644107699394226,177152,2004,132300,FALSE
53063,1.644107699394226,177152,2005,148900,FALSE
53063,1.644107699394226,177152,2006,144300,FALSE
54015,1.5718449354171753,4693,1998,115700,FALSE
54015,1.5718449354171753,4693,1999,119900,FALSE
54015,1.5718449354171753,4693,2000,127400,FALSE
54015,1.5718449354171753,4693,2001,136200,FALSE
54015,1.5718449354171753,4693,2002,141900,FALSE
54015,1.5718449354171753,4693,2003,154600,FALSE
54015,1.5718449354171753,4693,2004,157500,FALSE
54015,1.5718449354171753,4693,2005,164300,FALSE
54015,1.5718449354171753,4693,2006,170700,FALSE
55009,2.0161752700805664,92446,1998,115500,FALSE
55009,2.0161752700805664,92446,1999,127000,FALSE
55009,2.0161752700805664,92446,2000,142800,FALSE
55009,2.0161752700805664,92446,2001,157400,FALSE
55009,2.0161752700805664,92446,2002,171100,FALSE
55009,2.0161752700805664,92446,2003,184200,FALSE
55009,2.0161752700805664,92446,2004,188700,FALSE
55009,2.0161752700805664,92446,2005,205100,FALSE
55009,2.0161752700805664,92446,2006,211000,FALSE
55025,2.2471561431884766,179888,1998,132400,FALSE
55025,2.2471561431884766,179888,1999,147800,FALSE
55025,2.2471561431884766,179888,2000,166300,FALSE
55025,2.2471561431884766,179888,2001,184700,FALSE
55025,2.2471561431884766,179888,2002,200800,FALSE
55025,2.2471561431884766,179888,2003,223500,FALSE
55025,2.2471561431884766,179888,2004,240900,FALSE
55025,2.2471561431884766,179888,2005,253600,FALSE
55025,2.2471561431884766,179888,2006,261600,FALSE
55031,2.0149717330932617,21413,1998,142100,FALSE
55031,2.0149717330932617,21413,1999,160900,FALSE
55031,2.0149717330932617,21413,2000,180100,FALSE
55031,2.0149717330932617,21413,2001,193900,FALSE
55031,2.0149717330932617,21413,2002,206800,FALSE
55031,2.0149717330932617,21413,2003,228000,FALSE
55031,2.0149717330932617,21413,2004,253100,FALSE
55031,2.0149717330932617,21413,2005,272400,FALSE
55031,2.0149717330932617,21413,2006,274500,FALSE
55063,2.1786959171295166,43207,1998,NA,FALSE
55063,2.1786959171295166,43207,1999,NA,FALSE
55063,2.1786959171295166,43207,2000,NA,FALSE
55063,2.1786959171295166,43207,2001,115000,FALSE
55063,2.1786959171295166,43207,2002,131100,FALSE
55063,2.1786959171295166,43207,2003,151300,FALSE
55063,2.1786959171295166,43207,2004,169300,FALSE
55063,2.1786959171295166,43207,2005,177800,FALSE
55063,2.1786959171295166,43207,2006,176500,FALSE
55073,2.762718439102173,47759,1998,153700,TRUE
55073,2.762718439102173,47759,1999,169400,TRUE
55073,2.762718439102173,47759,2000,188200,TRUE
55073,2.762718439102173,47759,2001,215800,TRUE
55073,2.762718439102173,47759,2002,235000,TRUE
55073,2.762718439102173,47759,2003,267300,TRUE
55073,2.762718439102173,47759,2004,275900,TRUE
55073,2.762718439102173,47759,2005,293700,TRUE
55073,2.762718439102173,47759,2006,293600,TRUE
55089,1.0286415815353394,32391,1998,141600,FALSE
55089,1.0286415815353394,32391,1999,168100,FALSE
55089,1.0286415815353394,32391,2000,184400,FALSE
55089,1.0286415815353394,32391,2001,194400,FALSE
55089,1.0286415815353394,32391,2002,213200,FALSE
55089,1.0286415815353394,32391,2003,222800,FALSE
55089,1.0286415815353394,32391,2004,244300,FALSE
55089,1.0286415815353394,32391,2005,269500,FALSE
55089,1.0286415815353394,32391,2006,284700,FALSE
55101,1.7746771574020386,78537,1998,69200,FALSE
55101,1.7746771574020386,78537,1999,83100,FALSE
55101,1.7746771574020386,78537,2000,100200,FALSE
55101,1.7746771574020386,78537,2001,126600,FALSE
55101,1.7746771574020386,78537,2002,142300,FALSE
55101,1.7746771574020386,78537,2003,167600,FALSE
55101,1.7746771574020386,78537,2004,172100,FALSE
55101,1.7746771574020386,78537,2005,176200,FALSE
55101,1.7746771574020386,78537,2006,187000,FALSE
55105,3.3310556411743164,62212,1998,142500,TRUE
55105,3.3310556411743164,62212,1999,150600,TRUE
55105,3.3310556411743164,62212,2000,177600,TRUE
55105,3.3310556411743164,62212,2001,211400,TRUE
55105,3.3310556411743164,62212,2002,231800,TRUE
55105,3.3310556411743164,62212,2003,262300,TRUE
55105,3.3310556411743164,62212,2004,272600,TRUE
55105,3.3310556411743164,62212,2005,300900,TRUE
55105,3.3310556411743164,62212,2006,311500,TRUE
55109,1.4473755359649658,21755,1998,112000,FALSE
55109,1.4473755359649658,21755,1999,120100,FALSE
55109,1.4473755359649658,21755,2000,141300,FALSE
55109,1.4473755359649658,21755,2001,159200,FALSE
55109,1.4473755359649658,21755,2002,176600,FALSE
55109,1.4473755359649658,21755,2003,190500,FALSE
55109,1.4473755359649658,21755,2004,199900,FALSE
55109,1.4473755359649658,21755,2005,221400,FALSE
55109,1.4473755359649658,21755,2006,227700,FALSE
